spark.executor.cores,spark.executor.memory,spark.memory.fraction,spark.memory.storageFraction,spark.default.parallelism,spark.shuffle.compress,spark.shuffle.spill.compress,spark.broadcast.compress,spark.rdd.compress,spark.io.compression.codec,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.serializer,time
1,18483,0.759350906,0.862426214,8,FALSE,TRUE,TRUE,TRUE,lzf,34,44,org.apache.spark.serializer.JavaSerializer,267581
1,14253,0.229481007,0.826640358,11,FALSE,FALSE,TRUE,TRUE,lz4,48,47,org.apache.spark.serializer.JavaSerializer,267795
1,17877,0.510941355,0.703822293,24,TRUE,FALSE,TRUE,TRUE,lz4,25,54,org.apache.spark.serializer.JavaSerializer,268218
1,14362,0.268976136,0.176064596,8,FALSE,FALSE,TRUE,FALSE,lz4,76,35,org.apache.spark.serializer.JavaSerializer,268422
1,20022,0.631529947,0.271702247,11,TRUE,FALSE,FALSE,TRUE,lzf,74,8,org.apache.spark.serializer.JavaSerializer,269981
1,15657,0.444035449,0.775703885,23,FALSE,TRUE,TRUE,TRUE,snappy,64,45,org.apache.spark.serializer.JavaSerializer,271537
1,12777,0.152471959,0.74769281,11,TRUE,TRUE,FALSE,TRUE,snappy,42,45,org.apache.spark.serializer.KryoSerializer,272016
1,13328,0.139711296,0.567404313,15,TRUE,TRUE,FALSE,TRUE,lz4,57,40,org.apache.spark.serializer.KryoSerializer,272373
1,18571,0.295790707,0.393137066,11,TRUE,TRUE,TRUE,TRUE,snappy,31,63,org.apache.spark.serializer.JavaSerializer,272722
1,18240,0.811106809,0.169411699,17,FALSE,FALSE,FALSE,TRUE,lz4,67,48,org.apache.spark.serializer.KryoSerializer,282541
1,16871,0.798129971,0.616714284,10,FALSE,FALSE,FALSE,TRUE,lz4,28,33,org.apache.spark.serializer.KryoSerializer,284395
